business_id,latitude,longitude,stars,review_count,is_open,RestaurantsGoodForGroups,GoodForKids,RestaurantsReservations,RestaurantsTableService,HappyHour,DogsAllowed,HasTV,BusinessAcceptsBitcoin,WheelchairAccessible,DriveThru,GoodForDancing,CoatCheck,Corkage,RestaurantsCounterService,Ambience_divey,Ambience_hipster,Ambience_casual,Ambience_touristy,Ambience_trendy,Ambience_intimate,Ambience_romantic,Ambience_classy,Ambience_upscale,Parking,music,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
E0KwLVaQ-uKEjJl3j_VAGQ,0.5623930578581907,-2.1242751149538184,0.3820806790417449,-0.442801165380752,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
bjhCtlYHrkgA5Ku8l-rB3g,-0.36679086823265017,-2.123481175766096,-0.5172271201001788,-0.370149055624367,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
X-BZp1KMgGzKkf_92Y3fWw,-1.182527214637348,-0.09418852617182048,0.3820806790417449,0.04282083141192658,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
KcTLv46oThYuSujjb4EfEA,0.6695780010935694,0.8988870590917556,-0.5172271201001788,-0.4695677321331043,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
k3sED9tpGEOtzhGxvcxTrw,-1.173212542709327,-0.10207435293067679,-1.4165349192421026,-0.21337345036058888,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
encfXG_jrG1M6gX1IqrHrw,-1.523787952011751,0.4186285502209873,-0.5172271201001788,0.22636300342805704,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
_rkjLrft2ZgHcLBLF9amXw,0.6703094221436617,0.9058606762841166,-1.4165349192421026,-0.24778760761361335,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
tCLAeZsjXFG9RumJ4Hn0Kw,0.6361377881878351,0.9257621752978522,-0.5172271201001788,-0.5001580941357927,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
h85b3MFPWyaopMBy8DpBpA,0.6532377475410108,0.926644853735191,0.3820806790417449,-0.23249242661226913,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
nYRFGR2C-OOhRvO8rvI4qw,0.6385408545619966,0.9123586418893557,-1.4165349192421026,-0.47339152738344037,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
wzIN0IqcNOnUjwuzRoG9AA,-1.1788324620835866,-0.0952559767015784,1.2813884781836686,0.6966898192193913,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0
X7YBx8CybmIPymZ0ThCmng,0.39114719917147334,-0.10439502456679624,1.2813884781836686,-0.28602556011697383,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
O6hY9yenifuRXrpc4TfgsQ,0.6562241590142746,0.9344663482053268,0.3820806790417449,1.117307296756357,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
txasGoZ1qB5toVaFiTbpmQ,-1.5147495549372254,0.4323658581517116,0.3820806790417449,-0.43897737013041593,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
YlEBQLfRHocJDn4gRlgczw,-1.5035639009651471,0.4206099520011933,0.3820806790417449,-0.33955869362167856,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
-V0vIgo6196MDn_x3ZaYmA,0.6368346719876433,0.9249392880943137,-0.5172271201001788,-0.21719724561092493,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
YPnksHT2DQA0AhcxP6udxw,0.6616624289917683,0.9094782493177984,-0.5172271201001788,-0.5345722513888171,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
UhjfJpaAzgSYrTZ_dMMF1Q,0.6216903958970115,0.9154627672164122,-2.3158427183840264,-0.2822017648666378,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AEOd0wRdjeLIXb1usSp9hg,-0.7620911562174568,-1.5226381094354087,0.3820806790417449,0.05429221716293473,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
EBn3U4mpnIRLIy2lKuilRQ,-0.061761710959674344,0.13150145318543863,-3.21515051752595,-0.3166159221196623,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
ncxN9II-MeXRudUrE3GVsA,0.6638565583450154,0.9125097791309932,-0.5172271201001788,-0.2592589933646215,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
NvMYRJ_wPJmt4FFsEF7O0A,0.40116064130640494,-0.11042592596488436,0.3820806790417449,-0.526924660888145,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
CGVpuQ3FpPWyYFQJQlsjLQ,-1.5464694423109855,0.42611687029800355,0.3820806790417449,-0.006888506842442091,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
REns5fQe45Nk_D2UwQyr0w,0.6365059666056644,0.9265865266647997,-2.3158427183840264,-0.3280873078706704,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
ERl6OCSEIFBOqfjai_jIUg,-0.7634124382929661,-1.5249844723500403,-1.4165349192421026,-0.297496945867982,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
hRHhP3fhMy3LktPyQa3s_A,0.3960771793432207,-0.10402521383579919,-1.4165349192421026,0.36019583718981885,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
cXAKeC-EgVChIxhS7fscmw,-0.7602902468558691,-1.5227249296730956,-0.5172271201001788,0.8572892197335056,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
jW4a3W9-UkFxpglHvo_Kqg,-0.3730954527459446,-2.1232419834633505,0.3820806790417449,-0.0298312783444584,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
0cB1kDuZCvSwpJrNdtQP8Q,0.6036315884766158,0.17302234282450274,-0.5172271201001788,0.31048649893545016,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
nvb8SFi1-LzaQHEhUnw_7g,-1.5775998547634915,0.40414343109181733,-1.4165349192421026,0.37549101819116304,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
eWGdkt9fdwg7aKboaZIVQQ,-1.514750064501542,0.4231086849967363,0.3820806790417449,-0.38162044137537515,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
SjjrTfCxmLp0kJgy62sRAg,-0.7723709611607869,-1.5236130985863816,1.2813884781836686,-0.3854442366257112,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
ioAcpe5KRvacB2lna-wdaw,0.6472872556319215,0.9165885415598253,0.3820806790417449,-0.10248338810084338,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
oThWInL6gUCt2d98fSIAfA,0.6379069750414312,0.18237018976526273,-0.5172271201001788,0.22636300342805704,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
-If0ps0QhOLCYVWQWs9RYg,-1.1846757743816665,-0.0985919223643993,-0.5172271201001788,-0.12160236435252364,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
kSQNBSWTLlo-SwR6IcpvHA,0.6036524988123424,0.17573019673786194,-0.5172271201001788,-0.4657439368827683,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
o7cD_sDA-Evj3Oh0zeH9nQ,0.5506793527393782,-2.126211196819269,-0.5172271201001788,-0.03365507359479445,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2er_V-oAd7IbQ5YTY56r7A,0.6365269679350188,0.9256385903274726,0.3820806790417449,1.6029292935490358,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
9Y5JPV0TFZpJXFokFxwewQ,0.6345642899740874,0.9423635852717344,0.3820806790417449,-0.3510300793726867,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
c3eWB489arZI26M8n4gAvw,0.40423435772622796,-0.12029250719319894,0.3820806790417449,-0.3777966461250391,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
kYFJQDMHsubrwDfRpEfDTA,-1.1829902630117854,-0.09438934918298035,-0.5172271201001788,-0.4657439368827683,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
QLUUaTj034zYVWiVl9tNvA,-1.1832942909218371,-0.09456131312283096,0.3820806790417449,0.34490065618847465,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
2jvmqojTdrdj3YboXzKRcw,0.6520363040736463,0.8932085339330768,-0.5172271201001788,-0.48868670838478456,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
w18LqIckdMOK7-PU49KBsQ,0.5624839147592176,-2.1244507923883784,-3.21515051752595,-0.5039818893861288,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
uvAP4JuwHzZeZJ_aZyNLrg,0.6000396878041174,0.9153443173886775,-0.5172271201001788,-0.2516114028639494,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
DvkSkF83xDONjkNIoEPRnQ,-0.05038616868197047,0.13192740842548362,0.3820806790417449,0.2454819796797373,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
QUxFneps0qX5S8XpEUnazg,-0.052600971787512454,0.1308714524063562,0.3820806790417449,-0.48868670838478456,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
YE3E3nFsPo0O7gpMpOL18A,-0.04081052111410738,0.1487193709883984,-0.5172271201001788,-0.34720628412235066,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
e9J0IWHyYGU-AcCqTQ7lSA,-1.5229080436284765,0.4231112849130707,0.3820806790417449,-0.5116294798868009,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0
Bih0eT_lbbCUwKmGYpX0hw,0.6340568003117085,0.9254966348956263,0.3820806790417449,-0.519277070387473,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
RI33oswGDkIsc0fuQ8GzjA,0.6304952915109808,0.9252363490611495,-0.5172271201001788,-0.07189302609815497,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
Mbkt43sUBsvXRxmrJrZFhQ,0.3912770652774317,-0.11911833708348755,0.3820806790417449,0.1269443269193197,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
GUNpbcLvHZLE3NpOifjNUQ,0.6370670515149658,0.9245301912591309,-1.4165349192421026,-0.3013207411183181,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
-Tnsc_b8dsWuAq1wQugKZA,0.6225795556206499,0.18701288260617577,0.3820806790417449,-0.519277070387473,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
otQS34_MymijPTdNBoBdCw,-0.7635191556199462,-1.523828166402299,0.3820806790417449,1.105835911005349,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
E-4t5Hoon6aVFTWDPz26fQ,0.6219427458140823,0.1743172243128564,0.3820806790417449,0.40225758494351543,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
zVoxVPHEt11_0GzqNuT2ZQ,0.39336134712289345,-0.11149158514544705,0.3820806790417449,-0.06424543559748286,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
fMOVZ-u5IqfJ-lNOCLVm7g,-1.1730164332421469,-0.10072754153449125,-0.5172271201001788,-0.30514453636865413,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
gK9CdFaCXmHoW8aLfXiSqg,0.647035374186446,0.9166850728339557,0.3820806790417449,0.9796506677442594,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
aAdGIK9ewmiWtGzIcrQgNA,-1.5572364022794534,0.4358608186384576,-0.5172271201001788,0.04282083141192658,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
YHlZCtNLplWoXK_eoOs9-g,-1.5041302527676281,0.43247746982318386,0.3820806790417449,-0.25543519811428544,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
c6r29yLfVhZaSyrtsNVLRQ,0.6330722128587215,0.925405370990411,0.3820806790417449,-0.43897737013041593,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1
sGLDJ4V4ezZZemFHCa0z_g,0.5604720185814568,-2.123326850206006,-1.4165349192421026,-0.4160345986283996,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
vC2qm1y3Au5czBtbhc-DNw,-0.3735762994740297,-2.109350938374655,-1.4165349192421026,-0.13689754535386783,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
3kiB39JzdovdlOhQj-nMCw,0.6343000808756725,0.9255085534594532,-0.5172271201001788,-0.33191110312100647,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
lPrP8gnPk3496WYAZUI0YQ,0.5536123365395857,-2.127933224603549,-0.5172271201001788,-0.4580963463820962,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
XpTNCVbO5wL1DtDyKzKqfA,0.6532840087015132,0.9346077269620457,0.3820806790417449,-0.47339152738344037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
3m72qrDirMZDOhaG3FR6HQ,0.6182218889719063,0.938131927236798,-0.5172271201001788,-0.40456321287739144,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
Nd_3fSvYDCjM8YJdBx4Y9w,0.6540320673177379,0.9089272791533903,0.3820806790417449,-0.43515357488007983,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
cBp1fn2LXpSHe4VbTXLYEw,0.5599424538649116,-2.129771167037147,1.2813884781836686,1.0217124154979558,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
wqj6JquckEOs1h7rs376kQ,3.115405884424896,-1.6963056855154341,0.3820806790417449,-0.5536912276404975,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
cp3pRJJuQo0urJZm2inr_A,0.6816044623404279,0.9000904774528843,0.3820806790417449,-0.1636641121062202,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
1XttS5NTqLxhyNb-Rt2fOQ,-1.5494968771513355,0.4383529706641984,-1.4165349192421026,-0.41985839387873564,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
fGXhWKQV5YwjIjgP-DBNBw,0.6675213813110358,0.9397820828860421,0.3820806790417449,-0.38926803187604725,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1
vA5MHe9LqNQcp8k_CaFkHg,0.6550360364135005,0.9365683121563444,0.3820806790417449,-0.30514453636865413,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
L3QX19EWlkS-clS68Boydg,-1.1732132860362743,-0.10259474822267524,1.2813884781836686,0.050468421912598684,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
S-VD26LE_LeJNx5nASk_pw,0.638691678265771,0.9185600065350615,0.3820806790417449,-0.4542725511317601,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
-OIUunijjcq_ZzyyQhPPFQ,0.6398447412036437,0.9245857542079468,1.2813884781836686,1.174664225511398,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
g8ZqVCalVp-PsOqyS4dXGw,0.6308106754258135,0.9100192371718608,-0.5172271201001788,-0.06806923084781892,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
KAk07Tbv0UsoY-s7RYfepg,-0.7698564068457133,-1.519383322069844,-0.5172271201001788,-0.09865959285050732,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
_VB4EIoGdAR4sBB6rApEAg,-1.5398985740445548,0.4230171679417732,0.3820806790417449,-0.1636641121062202,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
SKgD0jRWVKk3NqOtSs3VFA,-0.7698210285231253,-1.5186746396122275,-0.5172271201001788,-0.5651626133915056,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
U0ICWpbd1C0GD9SpIv3bSA,-1.5492235809196584,0.43583916706205184,-0.5172271201001788,-0.14454513585453996,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
17Y8circEnkMMXKfLo8Ztg,0.6339278623407582,0.9255863320091555,0.3820806790417449,-0.18660688360823652,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0
DGvkU7CkdBs6lNbncQmF3A,0.6478234264858616,0.9236165943430696,-0.5172271201001788,-0.2822017648666378,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1
s29wxFmnoRdckDjwmPi1RA,-1.579162579331677,0.4141197958399076,1.2813884781836686,-0.3127921268693262,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1
XEuryfYZwcivUtijaZ5laQ,-1.1830477271257864,-0.09422171061446459,-1.4165349192421026,0.008406674158902115,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
1T9F7iLDFAYWJvif1RKneg,0.6138830762028957,0.1675547256156075,0.3820806790417449,0.8343464482314892,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1
A-8K66Kx7fMXkayG_3zdJQ,-1.1723070287191182,-0.10065246552939941,-0.5172271201001788,-0.29367315061764593,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
IjtKwA7njLjTvZr0nFSLeA,-1.5847027081769713,0.4062621371219667,0.3820806790417449,0.1040015554173034,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
8Zfo-9ZQWwC85wyBcRDb_Q,0.40422533115832565,-0.1130616609358882,1.2813884781836686,-0.3280873078706704,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1
hYonVJe6xzVBHHT2FLo4zg,-0.04990756039713703,0.13004262644656014,-0.5172271201001788,1.258787721018791,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
196CWwMAtAcA21jYiMyRzg,-1.1818365791879912,-0.0940988440488606,-1.4165349192421026,1.3658539880282006,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
c3WKZO5vtv61xYQTt0TnNw,0.6148924139227142,0.17558365040112048,1.2813884781836686,-0.4313297796297438,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
8QKDQTm76m6BjPO6MtCYIA,0.6196859218511056,0.1832712882745767,1.2813884781836686,-0.5689864086418417,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
kZ3L75t_7EqE9kRS6bpWSA,0.5581762675443992,-2.134343113068918,-0.5172271201001788,-0.5001580941357927,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8MyjJ5ocf9VFjdscKrQu4A,0.6419047459491403,0.1752150985769801,0.3820806790417449,-0.1560165216055481,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
OlOVRlcEstxKK_6hMjy63A,0.607049691319533,0.8992449102076148,-0.5172271201001788,-0.04895025459613866,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
zmpRwOqxaajeh2YvAKxLaQ,0.6622255339596127,0.9102494460794827,-0.5172271201001788,-0.12160236435252364,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
vuAI70USd3my2Kb9_9zajw,0.3932834383785542,-0.10938987435786142,-0.5172271201001788,0.13459191741999182,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
Tqt99-TsbRT4bmsXHyA1lA,3.1110280535881767,-1.6975169249585635,0.3820806790417449,-0.06424543559748286,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1
qppGA9vCUPfw9ngOy_R90w,-1.5520845499057956,0.4238620175964505,0.3820806790417449,-0.07189302609815497,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1
7yPzOek7Af2dKWGYKpcHWA,0.6326101663059313,0.9259022274404198,1.2813884781836686,0.6469804809650227,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
pPFv6CTFK5i8FNj8f3_pVg,3.115392445011808,-1.6968944500478231,-0.5172271201001788,-0.3357348983713425,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
JroMBSRiVq1u8-KZVDZh7g,0.3896371599139306,-0.10826358376000898,0.3820806790417449,-0.442801165380752,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
Idjv5ldTN-4Q7QseD46AOw,0.6372226870163874,0.9453969213425925,0.3820806790417449,-0.3930918271263833,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
jRLskcm_icZIKs81mYC4iQ,0.6139686648094432,0.16660627613689807,1.2813884781836686,-0.13307375010353178,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1
m14o43aOPMR5Z8MhDi8wVw,-1.5757031363182596,0.4073843175257689,-2.3158427183840264,-0.5422198418894894,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
R4eAWOt6Kz_rmo8B9FyG8g,-1.5198491541835761,0.4232978220681631,-3.21515051752595,-0.48103911788411247,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
